10000   100000
 8541    7766      16
 6172    5461      46
 1416    5964      21
 3258    7884      34
 1572    2425      29
 2173    7354      39
 8557    7478      24
 2188    6586      32
 2349    3000       5
  385    1995      32
 4502    1160      39
 9962    1808      31
 5925    2580       4
  160    3164      21
 8937    2094      29
 6290    4082      50
  119    1858      25
 6705    7939      33
 9704    7793      20
 1698    6374      20
 9210    7564       4
 1017    3647       5
 3596    5900      18
 3111    5921      44
 5204    5551       4
 5638    6752      40
 7495    6478      31
 5433    4760      49
 9578    1582       5
 2303     751       9
 9867    6657       8
 9865    7063      19
 5764    7431      35
 8036      74      33
 9938    9229      45
 6690    7320       1
 9519    1700      38
 4279    6199      32
 5860    3753      16
 6610    7363      43
 9618    2671      46
 6681    3539      14
  463    1776      30
 6888    9960      43
 6117    7606      31
 3436     456      20
 5136    8943       9
 7686    1276      28
 1438    9042       8
 5153    2736      17
 7823    8733      28
 7713     948      48
 5840    3027      28
 2151    7222      40
 9757    9452      27
 6564    7971      45
 1859    9532      33
 3134     611      20
 8527    5968       5
 1263    3536      44
 9995    4065      46
  943    4212      20
  321    1039      35
 7542    4680      24
 6993    5209      27
 1316    8205      33
 7199    4637      48
 7809    2556       6
  128    8160      40
 3663    7906      18
 7727    6451      30
 8291    9171      27
 9329    5955      21
  361    4930      41
 1921    6056      33
  125    3290      27
 4762    7088      44
 3669    2743      42
 1829    7884       2
 6086    1552      29
 2536    2833      43
 8058     461      22
  364    9031      12
 1646    4274      42
 7701    7058       4
 7343    6834      24
  782     630      49
 9876    1623      12
 4112     425      30
 2015    5705      10
 4847    4648      45
 5308    4021      31
  690    1684      40
 1315    5027       4
 8372    8731       1
 1558    4354       3
 8539    6454      45
  161    3315      28
  585    3845       4
 2642    8906      15
 3641    3701      29
 7661    7383      27
 5696    9122      36
  722    7577      28
 9452    7677      42
  158    1830      16
 6611    9676      25
 6278    8304      13
 6474    3159      23
 5379    5773      10
 5431    6753       1
 2813    8931      43
 8287    6417       5
 2215     944      50
 6244    3137      21
 4425      54      25
 4100    8528      32
 8755    5540      44
 1913    9065      23
 4037    9526      46
 7141    2628      27
 6072    9370       7
 2488     124      20
 9783    6573       8
 9271      95      22
 9325    3069      17
 7852    2552      41
 9744    8646      43
 5160    7368      49
 4685    8916      14
 3664    5842      50
 3033    8198      43
 9508    9719      16
 2432    5878       3
 2526    4252      37
 1947    8868       7
 4498    7909      31
 9495    3753      35
 3215    8351      28
 2130    1214      37
 4323    4466      23
 2520    1210      36
 8591    4025      20
 4468    5679      29
 8719    7115      10
 7587    4173      37
 1847    4204      33
 1951    8438      33
  301    8767      27
 7867    4255      43
 8684    4427      24
 9893    4614      46
  269    7833      16
 5947    3263       8
 9413    4772      25
 3585    5158      46
 4140    3843      34
 2577    7025      32
 7695    6053      32
 1949    4648      34
 6375    5371       2
 7340     417      35
 1524    4334      29
 4786    6841      47
 9557     167      43
 1067    2212       5
 4909    8195      42
 8285    2376      31
  689    8507       8
 5336    7643       4
  707    4644       3
 1123     329      29
 5456    8609      19
 8648     806      44
 8814    5300      30
 1026    9207      38
 9220    6698       4
 7948    8328      14
 2806    8887      50
  448    7141      39
 5092    7343      24
 1772    6623      32
  380    6891       4
 7537    1387      11
 2837    4316       8
 2043    3153      22
 5092    9409      49
 3419     572      18
 8658    6372      17
 5798    2860      23
 9492    1035      20
 2466    9917      11
 5709    6272      32
 7095    8083      14
 1410    4892      50
  914     515      36
  322    7163      30
  894    9383      21
 3617    9549      42
 2828    2521       1
  214    2293      48
  130     803      41
 2754    7437       6
  836     802      14
 2079    5351       8
 2594    9089      19
 6108    1220      33
 5490    8443       4
 1391    9084      49
  263    4734      17
 2555    2533      44
 9710    6175       8
 3498    2282      39
 4299    4098      42
 9649    3007      29
 5089    3326       8
 6309     910       3
 4751    2463      12
  186    7614       4
 1271    6380      44
 3803    4326       8
 6329    6133      13
 8610    4421      24
 9059    1815      21
 2066      43      19
 1743    6702      19
 2652    2306      10
 1466    4018      18
 9079    7571      20
 1811    8866       5
 6136     423      27
 2268     887      29
 3040    1060       9
 1206    1082      20
 1249    5402      29
 7950    5723      44
 6608    1132      36
  625    9201      37
 8195    2020       2
 3412    1376      33
  186    2002      43
 1073    2782      28
 8484    6242      47
 9566    8311      38
 4967    9439      44
  689    8984      44
 1820    3919      45
 7372    7857       2
 5743    3261      26
 7118    4095      22
 5471    6739      33
 8252    5518      19
 4493    6564      43
 9156    3353      26
 8594    1348      41
 3930     591       8
 4200    4136      48
 2057    4287      20
 1669    1415      41
 2115    6736      34
 8853    1821       3
 4370    7091      24
 7285    3433      27
  637    4610      20
 8337    9001      27
 8927    4710      20
 9414    7459       1
 3701    2028       1
 5115    3969       9
 8202    8004      27
   22    9156      41
 3464    5779      45
 3248    7006      14
 7858    9077      48
 3210     303      36
 7919    6474      22
 1729    6575       1
 3757    7227      14
 4077    9935      16
 2080    4311      30
 7587    7153      34
 3366    8847       5
 6723    1262      21
 2151    4609      18
 8805    1296      25
 1630    6320      34
 4556    6622       4
 1782    9985      33
 1716    3401      41
 2378    8282      17
 5882    1365      48
 4728     822      34
 2341      94       1
 3301    6261      25
 4597     286      25
 7268    3871      31
 3889    1727      11
  225    4959      18
 9977    4651      50
 4611    2067      17
 5975    4266      45
 3148    7699      26
 3241    7202       6
 5854    3426      46
 2491    8153      47
 6361    8035      45
 4439    3195      12
 9397    9263       2
 4047    3464      26
 2465    9380       5
 6730    7674      15
  781    8202      41
 7982    9809      41
 7759    7404      33
 2263    4652      36
  298    6496      26
 9844    1959      39
 5458    1310      27
 8921    7238      26
 4653    9494      24
 2326       8      41
 6879    2848      20
 6687    5188       2
  443    7121      35
 5094    1258      44
 1590    7886       8
 9900     874       5
 7562    4652       1
 1151    4179       8
  644    7753      31
  651    6495      33
 9850    5614      10
 1390    1866      39
 8510    2450      27
 6119    7145      19
 4004    4103      13
 1229    7709       4
 2233    7511       5
 6411    6419      16
  515    6951      16
 7009    5783      11
 8975    3292      11
  840    4032      13
 9641    7811       2
 3138    5679      13
 3592    4993      31
 7652    2248      35
 5163    9403      15
 1581    4118      47
 8531    6336       8
  665    9196      24
  308    9059      33
  692    8771       7
 8502    9872      48
 4180    5834      40
 5525    4266      27
 7772    6702      20
 7174     367      22
 7644    6263      34
  331    4922      14
 5878    4096      46
 4936     278      12
   58    1786      19
 6281    4133      10
 8466    8824      11
 2732     301      43
 9433    8072      17
 6151    7143      38
 2414    1376      12
 7335    3541       7
 7782     588      37
 8059    8299      14
 9844    6318       2
  328    5027       9
 9152    8590      42
 5804    6332       7
 3875    9598      38
 1018     635      23
 8745    5198      23
 2286    3756      38
 2873    6292      25
 1172    1058       6
 7489    7111      17
 8867    3221      12
 7456    5612      40
 3787    2821      43
 3384    2760      46
  371    2132      22
 1920    4007      41
 5676    4646      36
 8319    2620      21
 5728    4728      45
 2838    4894      16
 6059    7607       6
 8022    4296      25
  842    2840      32
 3602    7187      21
 2085    5409       6
 2443     999      26
 7089    1686      46
 6060    4658      21
  787     503      39
 2032    3870      17
 9639    1078       6
  286    3504      16
 3126    3385      38
  312    3405      31
 2072    3161      34
 9423    3286      19
 1108    1683      11
 5766    5755       1
 2620    8146      11
 2841    6264      49
 3918    7219      31
 7421     585      21
  806    8324       6
  562    3256      33
 3722    1790      47
 3360    8760      18
 1394    8172      42
 7149    4673       2
 5294    7233      17
 1557    6931      38
 5127    5013      28
 2063    2733      48
 6738     739      18
 9994    4573      25
 8135    8719      39
 6894    4937      10
 5065    3280      21
 9737    2731      15
 3321    4299      15
 6604    8486      10
 1616    1866      18
  701    9163      44
 7791    3880       9
 2363    2107      46
 1082     895      39
 2370    9756      23
 5649    8329      18
 8380    8295      33
 2678    5409      21
 7516     520      44
 9381    7187      47
 8543    5332      14
 8774    5540      14
 7232    2486       4
 8126    9424      19
 4234     849       2
 2562    5518      21
  856    5252      21
 2616    4723       2
 3135     218      32
  321    5964      47
 2004    9677      29
 7544     443      23
   29    8998      46
 5804    9916      28
